,ConflictID,ConflictCode,Year,Country,SideA,SideA2nd,SideB,SideB2nd,SideBID,Strategic,StrategicSIDE,ChildSoldier,ChildSoldierSide,CS_Side,CS_SideB_ID,SexExploitForcedMarriage,SexExploitForcedMarriageSide,SexFM_SideB_ID,SexFM_Side,Trafficking,TraffickingSide,Traf_Side,ForcedLabour,ForcedLabourSIDE,Forced_Side,Incomp,Terr,Int,CumInt,Type,Startdate,Startprec,Startdate2,Startprec2,EpEnd,EpEndDate,EpEndPrec,Duration,GWNoA,GWNoA2nd,GWNoB,GWNoB2nd,GWNoLoc,Region,Version
911,308,36,2016,Philippines,Government of Philippines,,"ASG, BIFM",,"277, 1146",0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Mindanao,1,1,3,1970-08-20,1,1993-02-09,1,1,2016-12-18,2.0,16922.0,840,,,,840,3,17.1
912,370,70,1989,Romania,Government of Rumania,,"Military faction (forces of Nicolae Ceausescu), NSF",,"6137, 329",0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,0,3,1989-12-17,2,1989-12-22,2,1,1989-12-29,1.0,12.0,360,,,,360,1,17.1
913,376,76,1990,Russia (Soviet Union),Government of Russia (Soviet Union),,Republic of Armenia,,330,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Nagorno-Karabakh,1,0,3,1990-01-19,3,1990-08-31,3,0,,,,365,,,,365,1,17.1
914,377,77,1990,Russia (Soviet Union),Government of Russia (Soviet Union),,APF,,331,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Azerbaijan,1,0,3,1990-01-20,2,1990-01-23,1,1,1990-01-27,1.0,7.0,365,,,,365,1,17.1
915,376,76,1991,Russia (Soviet Union),Government of Russia (Soviet Union),,Republic of Armenia,,330,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Nagorno-Karabakh,1,0,3,1990-01-19,3,1990-08-31,3,1,1991-12-21,5.0,701.0,365,,,,365,1,17.1
916,399,99,1993,Russia (Soviet Union),Government of Russia (Soviet Union),,Parliamentary Forces,,351,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,0,3,1993-09-23,1,1993-10-03,1,1,1993-10-05,1.0,12.0,365,,,,365,1,17.1
917,401,101,1994,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,352,2,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Chechnya,1,0,3,1994-05-27,1,1994-11-26,1,0,,,,365,,,,365,1,17.1
918,401,101,1995,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,352,2,.,1,SIDE B,2,.  ,0,.  ,.  ,.,1,SIDE B ,2,0,.,.,1,Chechnya,2,1,3,1994-05-27,1,1994-11-26,1,0,,,,365,,,,365,1,17.1
919,401,101,1996,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,352,2,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Chechnya,2,1,3,1994-05-27,1,1994-11-26,1,1,1996-11-08,1.0,896.0,365,,,,365,1,17.1
920,401,101,1999,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,352,2,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Chechnya,2,1,3,1994-05-27,1,1999-08-11,3,0,,,,365,,,,365,1,17.1
921,414,114,1999,Russia (Soviet Union),Government of Russia (Soviet Union),,Wahhabi movement of the Buinaksk district,,358,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Dagestan,1,0,3,1999-08-29,1,1999-09-02,2,1,1999-09-09,2.0,11.0,365,,,,365,1,17.1
922,401,101,2000,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,352,2,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Chechnya,2,1,3,1994-05-27,1,1999-08-11,3,0,,,,365,,,,365,1,17.1
923,401,101,2001,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,352,2,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Chechnya,1,1,3,1994-05-27,1,1999-08-11,3,0,,,,365,,,,365,1,17.1
924,401,101,2002,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,352,2,.,1,SIDE B,2,.  ,1,SIDE A ,.  ,1,0,.,.,0,.,.,1,Chechnya,2,1,3,1994-05-27,1,1999-08-11,3,0,,,,365,,,,365,1,17.1
925,401,101,2003,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,352,2,.,1,SIDE B,2,.  ,1,SIDE A ,.  ,1,0,.,.,0,.,.,1,Chechnya,1,1,3,1994-05-27,1,1999-08-11,3,0,,,,365,,,,365,1,17.1
926,401,101,2004,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,352,2,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Chechnya,2,1,3,1994-05-27,1,1999-08-11,3,0,,,,365,,,,365,1,17.1
927,401,101,2005,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,352,2,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Chechnya,1,1,3,1994-05-27,1,1999-08-11,3,0,,,,365,,,,365,1,17.1
928,401,101,2006,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,352,2,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Chechnya,1,1,3,1994-05-27,1,1999-08-11,3,0,,,,365,,,,365,1,17.1
929,401,101,2007,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,352,2,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Chechnya,1,1,3,1994-05-27,1,1999-08-11,3,1,2007-10-06,1.0,4880.0,365,,,,365,1,17.1
930,432,129,2007,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,,367,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Caucasus Emirate,1,0,3,2007-10-07,1,2007-11-28,1,0,,,,365,,,,365,1,17.1
931,432,129,2008,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,,367,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Caucasus Emirate,1,0,3,2007-10-07,1,2007-11-28,1,0,,,,365,,,,365,1,17.1
932,432,129,2009,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,,367,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Caucasus Emirate,1,1,3,2007-10-07,1,2007-11-28,1,0,,,,365,,,,365,1,17.1
933,432,129,2010,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,,367,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Caucasus Emirate,1,1,3,2007-10-07,1,2007-11-28,1,0,,,,365,,,,365,1,17.1
934,432,129,2011,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,,367,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Caucasus Emirate,1,1,3,2007-10-07,1,2007-11-28,1,0,,,,365,,,,365,1,17.1
935,432,129,2012,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,,367,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Caucasus Emirate,1,1,3,2007-10-07,1,2007-11-28,1,0,,,,365,,,,365,1,17.1
936,432,129,2013,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,,367,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Caucasus Emirate,1,1,3,2007-10-07,1,2007-11-28,1,0,,,,365,,,,365,1,17.1
937,432,129,2014,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,,367,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Caucasus Emirate,1,1,3,2007-10-07,1,2007-11-28,1,0,,,,365,,,,365,1,17.1
938,432,129,2015,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,,367,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Caucasus Emirate,1,1,3,2007-10-07,1,2007-11-28,1,1,2015-10-21,1.0,2936.0,365,,,,365,1,17.1
939,13588,152,2015,Russia (Soviet Union),Government of Russia (Soviet Union),,IS,,234,0,.,1,SIDE B,2,.  ,1,SIDE B ,.  ,2,1,SIDE B ,2,1,SIDE B ,2,1,Islamic State,1,0,3,2015-03-21,1,2015-08-01,2,0,,,,365,,,,365,1,17.1
940,13588,152,2016,Russia (Soviet Union),Government of Russia (Soviet Union),,IS,,234,0,.,1,SIDE B,2,.  ,1,SIDE B ,.  ,2,1,SIDE B ,2,1,SIDE B ,2,1,Islamic State,1,0,3,2015-03-21,1,2015-08-01,2,1,2016-12-18,1.0,638.0,365,,,,365,1,17.1
941,374,74,1990,Rwanda,Government of Rwanda,Government of DR Congo (Zaire),FPR,,527,0,.,1,SIDE B,2,.  ,1,SIDE B ,.  ,2,0,.,.,0,.,.,2,,2,1,4,1990-10-01,1,1990-10-03,1,0,,,,517,490,,,517,4,17.1
942,374,74,2016,Rwanda,Government of Rwanda,Government of DR Congo (Zaire),FDLR,,528,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,1,4,1990-10-01,1,2016-04-21,1,1,2016-11-15,5.0,9542.0,517,490,,,517,4,17.1
943,375,75,1990,Senegal,Government of Senegal,,MFDC,,529,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Casamance,1,0,3,1988-12-31,3,1990-08-31,2,1,1990-12-31,5.0,730.0,433,,,,433,4,17.1
944,375,75,1992,Senegal,Government of Senegal,,MFDC,,529,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Casamance,1,0,3,1988-12-31,3,1992-09-01,1,0,,,,433,,,,433,4,17.1
945,375,75,1993,Senegal,Government of Senegal,,MFDC,,529,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Casamance,1,0,3,1988-12-31,3,1992-09-01,1,1,1993-11-16,1.0,1781.0,433,,,,433,4,17.1
946,375,75,1995,Senegal,Government of Senegal,,MFDC,,529,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Casamance,1,0,3,1988-12-31,3,1995-04-27,1,1,1995-12-01,5.0,2526.0,433,,,,433,4,17.1
947,375,75,1997,Senegal,Government of Senegal,,MFDC,,529,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Casamance,1,0,3,1988-12-31,3,1997-03-18,1,0,,,,433,,,,433,4,17.1
948,375,75,1998,Senegal,Government of Senegal,,MFDC,,529,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Casamance,1,1,3,1988-12-31,3,1997-03-18,1,1,1998-11-02,1.0,3593.0,433,,,,433,4,17.1
949,375,75,2000,Senegal,Government of Senegal,,MFDC,,529,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Casamance,1,1,3,1988-12-31,3,2000-04-11,1,0,,,,433,,,,433,4,17.1
950,375,75,2001,Senegal,Government of Senegal,,MFDC,,529,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Casamance,1,1,3,1988-12-31,3,2000-04-11,1,1,2001-12-07,1.0,4724.0,433,,,,433,4,17.1
951,375,75,2003,Senegal,Government of Senegal,,MFDC,,529,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Casamance,1,1,3,1988-12-31,3,2003-01-20,3,1,2003-10-11,1.0,5397.0,433,,,,433,4,17.1
952,375,75,2011,Senegal,Government of Senegal,,MFDC,,529,0,.,0,. ,.,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Casamance,1,1,3,1988-12-31,3,2011-12-20,1,1,2011-12-30,3.0,8399.0,433,,,,433,4,17.1
953,382,82,1991,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria",RUF,,532,0,.,1,SIDE A + B,3,.  ,1,SIDE B ,.  ,2,0,.,.,0,.,.,2,,1,0,4,1991-03-23,1,1991-04-01,1,0,,,,451,"438, 475",,,451,4,17.1
954,382,82,1992,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria",RUF,,532,0,.,1,SIDE A + B,3,.  ,1,SIDE B ,.  ,2,0,.,.,0,.,.,2,,1,0,4,1991-03-23,1,1991-04-01,1,0,,,,451,"438, 475",,,451,4,17.1
955,382,82,1993,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria",RUF,,532,0,.,1,SIDE A + B,3,.  ,1,SIDE B ,.  ,2,0,.,.,0,.,.,2,,1,1,4,1991-03-23,1,1991-04-01,1,0,,,,451,"438, 475",,,451,4,17.1
956,382,82,1994,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria",RUF,,532,0,.,1,SIDE A + B,3,.  ,1,SIDE B ,.  ,2,0,.,.,0,.,.,2,,1,1,4,1991-03-23,1,1991-04-01,1,0,,,,451,"438, 475",,,451,4,17.1
957,382,82,1995,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria",RUF,,532,0,.,1,SIDE A + B,3,.  ,1,SIDE B ,.  ,2,0,.,.,0,.,.,2,,2,1,4,1991-03-23,1,1991-04-01,1,0,,,,451,"438, 475",,,451,4,17.1
958,382,82,1996,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria",RUF,,532,0,.,1,SIDE A + B,3,.  ,1,SIDE B ,.  ,2,0,.,.,0,.,.,2,,1,1,4,1991-03-23,1,1991-04-01,1,0,,,,451,"438, 475",,,451,4,17.1
959,382,82,1997,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria","AFRC, Kamajors, RUF","Government of Guinea, Government of Nigeria","533, 534, 532",0,.,1,SIDE A + B,3,.  ,1,SIDE B ,.  ,2,0,.,.,1,SIDE B ,2,2,,1,1,4,1991-03-23,1,1991-04-01,1,0,,,,451,"438, 475",,"438, 475",451,4,17.1
960,382,82,1998,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria","AFRC, Kamajors, RUF","Government of Guinea, Government of Nigeria","533, 534, 532",0,.,1,SIDE A + B,3,.  ,1,SIDE B ,.  ,2,0,.,.,1,SIDE B ,2,2,,2,1,4,1991-03-23,1,1991-04-01,1,0,,,,451,"438, 475",,"438, 475",451,4,17.1
961,382,82,1999,Sierra Leone,Government of Sierra Leone,"Government of Ghana, Government of Guinea, Government of Mali, Government of Nigeria","AFRC, RUF",,"533, 532",0,.,1,SIDE A + B,3,.  ,1,SIDE B ,.  ,2,0,.,.,1,SIDE B ,2,2,,2,1,4,1991-03-23,1,1991-04-01,1,0,,,,451,"452, 438, 432, 475",,,451,4,17.1
962,382,82,2000,Sierra Leone,Government of Sierra Leone,Government of United Kingdom,"RUF, WSB",,"532, 535",0,.,1,SIDE A + B,3,.  ,1,SIDE B ,.  ,2,0,.,.,1,SIDE B ,2,2,,1,1,4,1991-03-23,1,1991-04-01,1,0,,,,451,200,,,451,4,17.1
963,382,82,2001,Sierra Leone,Government of Sierra Leone,,RUF,,532,0,.,1,SIDE A + B,3,.  ,1,SIDE B ,.  ,2,0,.,.,1,SIDE B ,2,2,,1,1,3,1991-03-23,1,1991-04-01,1,1,2001-12-20,2.0,3925.0,451,,,,451,4,17.1
964,337,53,1989,Somalia,Government of Somalia,,"SNM, SPM",,"500, 501",0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,1,3,1982-01-18,1,1986-03-03,2,0,,,,520,,,,520,4,17.1
965,337,53,1990,Somalia,Government of Somalia,,"SNM, SPM, USC/SSA",,"500, 501, 502",0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,2,1,3,1982-01-18,1,1986-03-03,2,0,,,,520,,,,520,4,17.1
966,337,53,1991,Somalia,Government of Somalia,,"SNM, SPM, USC/SNA, USC/SSA",,"500, 501, 503, 502",0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,2,1,3,1982-01-18,1,1986-03-03,2,0,,,,520,,,,520,4,17.1
967,337,53,1992,Somalia,Government of Somalia,,USC/SNA,,503,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,2,1,3,1982-01-18,1,1986-03-03,2,0,,,,520,,,,520,4,17.1
968,337,53,1993,Somalia,Government of Somalia,,USC/SNA,,503,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,1,3,1982-01-18,1,1986-03-03,2,0,,,,520,,,,520,4,17.1
969,337,53,1994,Somalia,Government of Somalia,,USC/SNA,,503,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,1,3,1982-01-18,1,1986-03-03,2,0,,,,520,,,,520,4,17.1
970,337,53,1995,Somalia,Government of Somalia,,USC/SNA,,503,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,1,3,1982-01-18,1,1986-03-03,2,0,,,,520,,,,520,4,17.1
971,337,53,1996,Somalia,Government of Somalia,,USC/SNA,,503,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,1,3,1982-01-18,1,1986-03-03,2,1,1996-12-20,1.0,5450.0,520,,,,520,4,17.1
972,337,53,2001,Somalia,Government of Somalia,,SRRC,,504,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,1,3,1982-01-18,1,2001-05-12,2,0,,,,520,,,,520,4,17.1
973,337,53,2002,Somalia,Government of Somalia,,SRRC,,504,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,1,3,1982-01-18,1,2001-05-12,2,1,2002-10-28,1.0,7588.0,520,,,,520,4,17.1
974,337,53,2006,Somalia,Government of Somalia,Government of Ethiopia,ARS/UIC,,505,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,1,4,1982-01-18,1,2006-10-24,1,0,,,,520,530,,,520,4,17.1
975,337,53,2007,Somalia,Government of Somalia,Government of Ethiopia,ARS/UIC,,505,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,2,1,4,1982-01-18,1,2006-10-24,1,0,,,,520,530,,,520,4,17.1
976,337,53,2008,Somalia,Government of Somalia,Government of Ethiopia,"Al-Shabaab, ARS/UIC",,"717, 505",0,.,1,SIDE A + B,3,.  ,1,SIDE B ,.  ,2,1,SIDE B ,2,0,.,.,2,,2,1,4,1982-01-18,1,2006-10-24,1,0,,,,520,530,,,520,4,17.1
977,337,53,2009,Somalia,Government of Somalia,Government of Ethiopia,"Al-Shabaab, Hizbul Islam",,"717, 1004",0,.,1,SIDE A + B,3,.  ,1,SIDE B ,.  ,2,1,SIDE B ,2,0,.,.,2,,2,1,4,1982-01-18,1,2006-10-24,1,0,,,,520,530,,,520,4,17.1
978,337,53,2010,Somalia,Government of Somalia,Government of Ethiopia,"Al-Shabaab, Hizbul Islam",,"717, 1004",0,.,1,SIDE A + B,3,.  ,1,SIDE B ,.  ,2,1,SIDE B ,2,0,.,.,2,,2,1,4,1982-01-18,1,2006-10-24,1,0,,,,520,530,,,520,4,17.1
979,337,53,2011,Somalia,Government of Somalia,"Government of Ethiopia, Government of Kenya",Al-Shabaab,,717,0,.,1,SIDE A + B,3,.  ,1,SIDE B ,.  ,2,1,SIDE B ,2,0,.,.,2,,2,1,4,1982-01-18,1,2006-10-24,1,0,,,,520,"530, 501",,,520,4,17.1
980,337,53,2012,Somalia,Government of Somalia,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda",Al-Shabaab,,717,0,.,1,SIDE A + B,3,.  ,1,SIDE B ,.  ,2,1,SIDE B ,2,0,.,.,2,,2,1,4,1982-01-18,1,2006-10-24,1,0,,,,520,"516, 522, 530, 452, 501, 475, 451, 500",,,520,4,17.1
981,337,53,2013,Somalia,Government of Somalia,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda",Al-Shabaab,,717,0,.,1,SIDE A + B,3,.  ,1,SIDE B ,.  ,2,1,SIDE B ,2,0,.,.,2,,1,1,4,1982-01-18,1,2006-10-24,1,0,,,,520,"516, 522, 530, 452, 501, 475, 451, 500",,,520,4,17.1
982,337,53,2014,Somalia,Government of Somalia,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda",Al-Shabaab,,717,0,.,1,SIDE A + B,3,.  ,1,SIDE B ,.  ,2,1,SIDE B ,2,0,.,.,2,,2,1,4,1982-01-18,1,2006-10-24,1,0,,,,520,"516, 522, 530, 452, 501, 475, 451, 500",,,520,4,17.1
983,337,53,2015,Somalia,Government of Somalia,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda, Government of United States of America",Al-Shabaab,,717,0,.,1,SIDE A + B,3,.  ,1,SIDE B ,.  ,2,1,SIDE B ,2,0,.,.,2,,2,1,4,1982-01-18,1,2006-10-24,1,0,,,,520,"516, 522, 530, 452, 501, 475, 451, 500, 2",,,520,4,17.1
984,337,53,2016,Somalia,Government of Somalia,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda, Government of United States of America",Al-Shabaab,,717,0,.,1,SIDE A + B,3,.  ,1,SIDE B ,.  ,2,1,SIDE B ,2,0,.,.,2,,2,1,4,1982-01-18,1,2006-10-24,1,0,,,,520,"516, 522, 530, 452, 501, 475, 451, 500, 2",,,520,4,17.1
985,11345,137,2011,South Sudan,Government of South Sudan,100,"SSDM/A, SSLM/A",,"1108, 1124",0,.,1,SIDE A + B,3,.  ,1,SIDE A + B ,.  ,3,0,.,.,0,.,.,2,,1,0,3,2011-08-20,2,2011-08-20,2,0,,,,626,,,,626,4,17.1
986,11345,137,2012,South Sudan,Government of South Sudan,,SSLM/A,,1124,0,.,1,SIDE A + B,3,.  ,1,SIDE A + B ,.  ,3,0,.,.,0,.,.,2,,1,0,3,2011-08-20,2,2011-08-20,2,0,,,,626,,,,626,4,17.1
987,11348,140,2012,"South Sudan, Sudan",Government of South Sudan,,Government of Sudan,,112,0,.,1,SIDE A + B,3,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Common border,1,0,2,2012-03-27,1,2012-03-27,1,1,2012-12-26,1.0,274.0,626,,625,,"625, 626",4,17.1
988,342,56,1991,Spain,Government of Spain,,ETA,,313,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Basque,1,0,3,1968-06-07,1,1991-06-28,1,1,1991-12-13,1.0,8589.0,230,,,,230,1,17.1
989,313,38,1989,Sri Lanka,Government of Sri Lanka,,JVP,,281,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,1,3,1971-04-05,1,1989-02-13,1,0,,,,780,,,,780,3,17.1
990,352,59,1989,Sri Lanka,Government of Sri Lanka,,"EPRLF, LTTE",,"322, 320",0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Eelam,1,1,3,1975-07-27,1,1984-09-01,1,0,,,,780,,,,780,3,17.1
991,313,38,1990,Sri Lanka,Government of Sri Lanka,,JVP,,281,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,2,,1,1,3,1971-04-05,1,1989-02-13,1,1,1990-02-23,1.0,6899.0,780,,,,780,3,17.1
992,352,59,1990,Sri Lanka,Government of Sri Lanka,,LTTE,,320,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Eelam,2,1,3,1975-07-27,1,1984-09-01,1,0,,,,780,,,,780,3,17.1
993,352,59,1991,Sri Lanka,Government of Sri Lanka,,LTTE,,320,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Eelam,2,1,3,1975-07-27,1,1984-09-01,1,0,,,,780,,,,780,3,17.1
994,352,59,1992,Sri Lanka,Government of Sri Lanka,,LTTE,,320,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Eelam,2,1,3,1975-07-27,1,1984-09-01,1,0,,,,780,,,,780,3,17.1
995,352,59,1993,Sri Lanka,Government of Sri Lanka,,LTTE,,320,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Eelam,2,1,3,1975-07-27,1,1984-09-01,1,0,,,,780,,,,780,3,17.1
996,352,59,1994,Sri Lanka,Government of Sri Lanka,,LTTE,,320,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Eelam,1,1,3,1975-07-27,1,1984-09-01,1,0,,,,780,,,,780,3,17.1
997,352,59,1995,Sri Lanka,Government of Sri Lanka,,LTTE,,320,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Eelam,2,1,3,1975-07-27,1,1984-09-01,1,0,,,,780,,,,780,3,17.1
998,352,59,1996,Sri Lanka,Government of Sri Lanka,,LTTE,,320,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Eelam,2,1,3,1975-07-27,1,1984-09-01,1,0,,,,780,,,,780,3,17.1
999,352,59,1997,Sri Lanka,Government of Sri Lanka,,LTTE,,320,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Eelam,2,1,3,1975-07-27,1,1984-09-01,1,0,,,,780,,,,780,3,17.1
1000,352,59,1998,Sri Lanka,Government of Sri Lanka,,LTTE,,320,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Eelam,2,1,3,1975-07-27,1,1984-09-01,1,0,,,,780,,,,780,3,17.1
1001,352,59,1999,Sri Lanka,Government of Sri Lanka,,LTTE,,320,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Eelam,2,1,3,1975-07-27,1,1984-09-01,1,0,,,,780,,,,780,3,17.1
1002,352,59,2000,Sri Lanka,Government of Sri Lanka,,LTTE,,320,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Eelam,2,1,3,1975-07-27,1,1984-09-01,1,0,,,,780,,,,780,3,17.1
1003,352,59,2001,Sri Lanka,Government of Sri Lanka,,LTTE,,320,0,.,1,SIDE B,2,.  ,0,.  ,.  ,.,0,.,.,0,.,.,1,Eelam,2,1,3,1975-07-27,1,1984-09-01,1,1,2001-12-12,1.0,9635.0,780,,,,780,3,17.1
